budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance
0,2.5454369999999997,0.0,101.0,7.4,54.0,Neon Genesis Evangelion: Death and Rebirth,21832,0,0.4572
30000000,15.809588,90810892.0,99.0,6.2,995.0,Drag Me to Hell,16871,3,0.2736
175000000,19.330884,735099082.0,96.0,7.8,7048.0,Up,14160,4,2.0027
0,9.515414999999999,0.0,105.0,7.0,74.0,Fullmetal Alchemist the Movie: Conqueror of Shamballa,14003,0,0.4143
0,5.373645,0.0,93.0,6.4,112.0,Easy Virtue,16899,3,0.3879
0,9.389891,0.0,83.0,4.7,73.0,Dance Flick,21724,1,0.5342
0,3.937956,0.0,100.0,6.8,34.0,Summer Hours,8282,0,0.4052
31165200,8.637416,0.0,100.0,7.0,306.0,OSS 117: Lost in Rio,15588,0,0.3352
0,7.872864999999999,0.0,110.0,5.8,37.0,Personal Effects,14857,3,0.4039
20000000,6.312206,18599102.0,90.0,6.0,194.0,Fired Up!,17927,3,0.334
0,1.761241,0.0,48.0,7.8,32.0,The War Game,26508,0,0.54
0,3.563196,0.0,110.0,7.1,62.0,Welcome,15712,0,0.4245
0,6.666455,0.0,117.0,6.0,112.0,In the Electric Mist,13975,3,0.391
35000000,23.947351,459270619.0,100.0,7.2,6324.0,The Hangover,18785,4,1.0057
0,4.475472,2960993.0,95.0,5.9,80.0,Killshot,16164,3,0.3976
11000000,7.769607000000001,791867.0,108.0,6.4,687.0,Antichrist,17609,3,0.3284
0,3.996675,0.0,90.0,6.3,39.0,Sweeney Todd,37924,3,0.393
0,6.218351,0.0,104.0,6.8,115.0,The Wing or the Thigh,761,0,0.3992
1000000,2.0033090000000002,7202.0,81.0,6.6,32.0,Special,13856,3,0.3985
8000000,12.357072,29010817.0,97.0,5.2,99.0,New in Town,14536,1,0.4248
800000,7.9747259999999995,1984662.0,91.0,6.1,313.0,Dead Snow,14451,3,0.3756
100000000,7.642063,68688831.0,102.0,5.4,387.0,Land of the Lost,18162,2,0.429
0,1.841563,0.0,87.0,5.2,35.0,The Clique,34482,1,0.4622
55000000,6.308773,0.0,107.0,5.7,134.0,Imagine That,19724,2,0.3322
100000000,15.099110000000001,150166126.0,106.0,6.2,971.0,The Taking of Pelham 1 2 3,18487,2,0.3596
6500000,3.46355,0.0,130.0,6.8,68.0,Flame & Citron,8883,0,0.3861
0,2.2715549999999998,0.0,117.0,5.6,35.0,Zulu Dawn,18061,3,0.4193
0,1.453026,0.0,128.0,7.4,31.0,Suspect X,42341,0,0.461
0,3.6946239999999997,0.0,114.0,8.0,63.0,The Stoning of Soraya M.,33409,0,0.5488
40000000,8.058337,317375031.0,108.0,6.7,1858.0,The Proposal,18240,2,0.2903
60000000,10.087636999999999,62357900.0,97.0,4.6,538.0,Year One,17610,1,0.4465
1500000,2.343888,0.0,90.0,5.7,37.0,The Land That Time Forgot,27085,3,0.4091
15000000,9.403724,42000000.0,131.0,7.2,1881.0,The Hurt Locker,12162,0,0.3579
0,9.205574,0.0,116.0,6.4,68.0,The Limits of Control,8284,3,0.3886
150000000,4.351756,836297228.0,150.0,6.0,3192.0,Transformers: Revenge of the Fallen,8373,4,1.0255
0,6.05028,0.0,95.0,7.9,181.0,Home,62320,0,0.524
0,2.995373,3106559.0,102.0,5.7,46.0,K2,24734,3,0.4104
0,7.898325999999999,0.0,96.0,7.0,45.0,Phoebe in Wonderland,19079,0,0.4173
15000000,8.930341,35097815.0,92.0,6.8,365.0,Whatever Works,19265,0,0.3399
0,8.401492999999999,102223269.0,100.0,5.6,716.0,Ghosts of Girlfriends Past,12556,3,0.3711
80000000,10.364794,214104620.0,140.0,6.5,1371.0,Public Enemies,11322,2,0.306
90000000,12.980624,886686817.0,94.0,6.5,2330.0,Ice Age: Dawn of the Dinosaurs,8355,4,0.6872
0,6.5269129999999995,0.0,89.0,7.5,174.0,Prison Break: The Final Break,176241,0,0.4638
30000000,6.793972,95714875.0,109.0,7.1,614.0,My Sister's Keeper,10024,0,0.317
0,2.8823939999999997,0.0,26.0,7.0,45.0,Tales of the Black Freighter,16440,0,0.4622
7500000,16.376657,60722734.0,95.0,7.2,2993.0,(500) Days of Summer,19913,0,0.436
42000000,8.543888,0.0,83.0,5.4,528.0,Brüno,18480,1,0.3401
0,9.309781,0.0,95.0,5.9,134.0,The Librarian: The Curse of the Judas Chalice,14728,3,0.394
12000000,11.939996,0.0,98.0,5.9,100.0,Franklyn,8884,3,0.3617
0,2.123844,0.0,112.0,8.5,34.0,Iron Maiden: Flight 666,19105,0,0.6589
0,3.1613759999999997,0.0,86.0,6.1,34.0,Good Dick,14758,3,0.3969
250000000,19.083723000000003,933959197.0,153.0,7.4,5435.0,Harry Potter and the Half-Blood Prince,767,4,2.5852
0,7.698423,0.0,118.0,5.8,228.0,The Visitors II: The Corridors of Time,10353,3,0.3933
1200000,11.500311,0.0,94.0,5.2,157.0,Open Water 2: Adrift,9592,1,0.4473
0,6.318475,0.0,92.0,6.1,107.0,My Sassy Girl,14197,3,0.39
30000000,6.859934,64352607.0,123.0,6.3,885.0,The Imaginarium of Doctor Parnassus,8054,3,0.2791
0,3.015557,0.0,97.0,6.7,50.0,Ten Inch Hero,14843,3,0.3999
0,3.1271240000000002,0.0,120.0,6.9,50.0,Tokyo Sonata,8937,0,0.4107
0,5.170568,0.0,77.0,6.8,94.0,Polytechnique,22302,0,0.4072
0,2.278268,0.0,83.0,6.5,34.0,The Vault of Horror,53868,3,0.398
23000000,4.164362000000001,9366227.0,86.0,5.9,57.0,Cheri,22215,3,0.3442
0,5.693842,0.0,94.0,6.9,40.0,One Week,18635,0,0.4113
0,6.39166,0.0,95.0,6.2,34.0,The Answer Man,20407,3,0.3922
20000000,8.730934,41596251.0,123.0,6.7,1296.0,Orphan,21208,0,0.3015
0,8.911963,0.0,95.0,6.2,39.0,Winged Creatures,16056,3,0.3915
38000000,8.450799,205298907.0,96.0,6.4,1005.0,The Ugly Truth,20943,2,0.2644
3400000,6.727803999999999,114000000.0,88.0,6.3,365.0,The Collector,21407,3,0.3482
14000000,11.017008,22852638.0,98.0,6.2,355.0,A Perfect Getaway,12403,3,0.3304
45000000,11.618472,57881056.0,86.0,5.3,254.0,Aliens in the Attic,20856,1,0.3511
30000000,11.589835,210819611.0,112.0,7.3,3451.0,District 9,17654,2,0.4409
40000000,8.142089,129540499.0,123.0,6.6,579.0,Julie & Julia,24803,2,0.2787
20000000,7.175153999999999,73830340.0,108.0,5.1,138.0,Obsessed,17335,1,0.4013
50000000,8.176147,106303988.0,98.0,5.4,520.0,Race to Witch Mountain,13836,2,0.3212
35000000,6.332878,155545279.0,102.0,6.0,465.0,Hannah Montana: The Movie,18126,3,0.285
175000000,11.787058,302469017.0,118.0,5.6,1988.0,G.I. Joe: The Rise of Cobra,14869,4,0.881
0,12.563435,0.0,101.0,6.1,47.0,Cold Souls,30250,3,0.3915
20000000,13.591485,17280326.0,108.0,5.7,223.0,12 Rounds,17134,3,0.3447
0,6.358789,0.0,93.0,5.5,88.0,The Killing Room,20777,1,0.4244
8,4.75876,0.0,118.0,6.9,81.0,Max Manus: Man of War,13752,0,0.4081
0,2.3088599999999997,0.0,184.0,6.9,38.0,Lost in Austen,19422,0,0.4477
0,6.592907,223839.0,97.0,7.4,132.0,Evangelion: 1.0: You Are (Not) Alone,15137,0,0.4518
0,4.60263,0.0,122.0,6.1,91.0,The Ramen Girl,18585,3,0.3907
10000000,4.603801,0.0,90.0,5.4,58.0,"The Goods: Live Hard, Sell Hard",19905,1,0.4081
0,7.003724000000001,2277396.0,99.0,6.9,152.0,Adam,22051,0,0.4029
0,2.450192,165888.0,99.0,5.8,51.0,Gigantic,14940,3,0.405
39000000,13.682598,101229792.0,107.0,6.7,815.0,The Time Traveler's Wife,24420,2,0.2761
2000000,8.008971,0.0,97.0,5.6,54.0,Feast II: Sloppy Seconds,13797,3,0.4108
0,2.8304110000000002,0.0,80.0,7.3,52.0,I Can't Think Straight,31216,0,0.4506
0,8.397892,0.0,89.0,5.4,78.0,Miss March,19556,1,0.435
20000000,5.7570559999999995,5210988.0,111.0,5.4,129.0,Bandslam,23367,1,0.3783
0,3.277456,41939392.0,100.0,6.0,35.0,Meet the Browns,16710,3,0.3889
18000000,9.434281,15345201.0,102.0,5.2,204.0,"I Love You, Beth Cooper",19840,1,0.3977
1000000,7.648005,1296971.0,88.0,5.7,37.0,Paper Heart,25183,3,0.4095
0,9.982123,0.0,82.0,4.3,48.0,The Haunting of Molly Hartley,14745,1,0.616
150000000,9.163791,292817841.0,88.0,5.1,519.0,G-Force,19585,2,0.7368
0,7.036697,32474120.0,105.0,5.5,198.0,Fighting,17336,1,0.4101
15000000,2.90333,113221.0,127.0,6.7,49.0,Tetro,11928,3,0.3607
230000,9.521042999999999,2260712.0,92.0,6.9,756.0,Bronson,18533,0,0.3774
0,4.99289,0.0,92.0,6.5,139.0,If Only,15775,3,0.3883
12000000,12.01334,7070330.0,103.0,6.2,112.0,The Secret of Moonacre,18032,3,0.3506
0,4.720788,0.0,105.0,6.7,42.0,Lorna's Silence,8899,3,0.3991
0,2.401164,0.0,108.0,7.4,40.0,Le Doulos,20778,0,0.4577
0,4.857726,1896244.0,97.0,7.4,54.0,It Might Get Loud,22492,0,0.4566
0,6.051389,0.0,95.0,6.1,35.0,Botched,17153,3,0.3939
0,1.5356319999999999,0.0,40.0,7.5,34.0,A Day in the Country,43878,0,0.5019
3000000,3.307214,0.0,86.0,4.8,56.0,Vacancy 2: The First Cut,15641,1,0.5091
15000000,9.747452000000001,6405245.0,89.0,5.0,102.0,Post Grad,25704,1,0.4405
17000000,7.196689999999999,20455276.0,95.0,5.6,104.0,My Life in Ruins,23049,3,0.3657
0,7.932049,0.0,95.0,3.6,101.0,Troll 2,26914,1,0.7921
0,10.993034,0.0,120.0,6.2,129.0,Taking Woodstock,26320,3,0.3853
15000000,7.490807000000001,39421467.0,105.0,5.1,273.0,Halloween II,24150,1,0.4088
2000000,11.251632,33965843.0,129.0,7.8,638.0,The Secret in Their Eyes,25376,0,0.4743
30000000,18.502876999999998,48428063.0,79.0,6.6,1291.0,9,12244,3,0.2865
0,6.933646,0.0,87.0,7.0,33.0,Carry On Screaming,5060,0,0.4203
8000000,4.691962,0.0,94.0,5.0,82.0,Green Street Hooligans 2,15809,1,0.4598
0,7.916957000000001,0.0,83.0,7.1,189.0,Frequently Asked Questions About Time Travel,22494,0,0.4203
15238800,11.059855,0.0,144.0,7.2,263.0,The White Ribbon,37903,0,0.388
0,7.156341,0.0,107.0,4.0,35.0,"Sex, Party and Lies",17899,1,0.6842
0,2.82459,0.0,105.0,5.5,42.0,Brain Drain,18120,1,0.4267
3500000,11.040602,0.0,75.0,6.3,102.0,Green Lantern: First Flight,17445,3,0.3821
33000000,10.391425,20645327.0,108.0,6.5,783.0,Pandorum,19898,3,0.2857
0,6.500496,0.0,110.0,4.5,36.0,Flood,6309,1,0.5704
24000000,6.253083999999999,68729358.0,93.0,5.9,755.0,The Men Who Stare at Goats,10313,3,0.2993
0,2.627695,0.0,90.0,5.2,48.0,Laid to Rest,17618,1,0.4603
16000000,13.483131,31556061.0,100.0,5.3,858.0,Jennifer's Body,19994,1,0.3619
22000000,11.698089,35424826.0,108.0,6.0,305.0,The Informant!,11323,3,0.3185
6700000,3.365903,0.0,93.0,5.6,63.0,The Broken,3511,3,0.3984
8000000,11.23915,10848783.0,92.0,5.7,192.0,Extract,12569,3,0.3765
40000000,8.805723,186167139.0,82.0,5.4,851.0,The Final Destination,19912,2,0.3138
50000000,9.730681,40828540.0,95.0,5.6,778.0,Gamer,18501,2,0.303
100000000,11.665693,242988466.0,90.0,6.5,1799.0,Cloudy with a Chance of Meatballs,22794,2,0.3709
0,1.805018,0.0,113.0,6.0,40.0,I Can Do Bad All By Myself,26367,3,0.3965
0,6.931952000000001,0.0,94.0,7.3,223.0,"Food, Inc.",18570,0,0.4355
5000000,5.213648,0.0,133.0,7.0,198.0,Thirst,22536,0,0.3963
4000000,6.7371419999999995,6101046.0,85.0,6.0,98.0,Battle for Terra,16873,3,0.3815
18000000,10.279603,36133014.0,109.0,5.6,188.0,Love Happens,25643,3,0.3544
8500000,14.337354999999999,4440055.0,119.0,6.8,111.0,Bright Star,29963,0,0.3735
0,4.0654069999999995,0.0,90.0,5.2,75.0,Blood Creek,30685,1,0.4582
4000000,4.550477,0.0,88.0,4.4,69.0,Hellraiser: Deader,17455,1,0.5799
5000000,5.168183,0.0,91.0,4.1,63.0,Hellraiser: Hellworld,12699,1,0.6447
15000,12.706424,193355800.0,86.0,5.9,1351.0,Paranormal Activity,23827,3,0.3447
10000000,5.431657,295750.0,99.0,6.5,181.0,World's Greatest Dad,20178,3,0.3557
0,6.98658,0.0,114.0,7.5,65.0,Still Walking,25050,0,0.4678
20000000,6.032166,17436509.0,120.0,7.0,168.0,Capitalism: A Love Story,22074,0,0.356
75,4.450762,134.0,129.0,5.2,32.0,Wanted,22717,1,0.4611
0,12.492389,1162422.0,92.0,7.9,241.0,The Cove,23128,0,0.5203
7000000,7.971424000000001,31430334.0,105.0,6.6,492.0,A Serious Man,12573,3,0.3442
6000000,7.016044,6670712.0,104.0,6.9,114.0,City Island,28053,0,0.3857
250000,5.124589,0.0,106.0,6.5,102.0,Ink,24869,3,0.3878
5060730,3.360982,0.0,86.0,6.3,53.0,Metropia,36800,3,0.378
5000000,4.037911,0.0,84.0,5.1,44.0,Grace,21398,1,0.4594
0,3.517689,0.0,77.0,6.1,43.0,The Haunted World of El Superbeasto,23127,3,0.3995
12000000,10.304654,0.0,82.0,6.7,389.0,Trick 'r Treat,23202,3,0.3501
0,5.87477,0.0,81.0,5.1,67.0,The Hills Run Red,24001,1,0.4737
15000000,14.511442,16633035.0,111.0,6.7,366.0,Whip It,22798,3,0.3362
18500000,7.087161,31912793.0,100.0,6.0,523.0,The Invention of Lying,23082,3,0.3168
80000000,16.211937,122444772.0,89.0,5.9,1219.0,Surrogates,19959,2,0.309
0,2.4590959999999997,0.0,84.0,5.3,37.0,Next Day Air,18065,1,0.4511
23600000,11.063029,102391382.0,88.0,7.2,3655.0,Zombieland,19908,2,0.4666
0,6.803354,0.0,107.0,5.5,139.0,Fame,28665,1,0.4197
0,2.496887,0.0,90.0,6.9,38.0,The September Issue,23044,0,0.4132
11500000,6.67905,69564.0,93.0,6.1,96.0,Assassination of a High School President,18176,3,0.3579
12500000,5.010852,27206120.0,101.0,5.3,179.0,Sorority Row,26688,1,0.398
40000000,7.759722,12206028.0,101.0,5.3,225.0,Whiteout,22787,1,0.3592
0,3.54169,0.0,102.0,6.1,40.0,Rudo & Cursi,4786,3,0.3933
7500000,8.593196,26096852.0,100.0,6.9,423.0,An Education,24684,0,0.3619
0,6.119818,0.0,110.0,6.7,254.0,Coco Before Chanel,11156,3,0.3863
70000000,15.152576999999999,171844840.0,113.0,5.3,601.0,Couples Retreat,19899,2,0.3442
15000000,9.288013000000001,40105542.0,99.0,4.7,302.0,All About Steve,23706,1,0.4697
2300000,3.9594110000000002,4600000.0,145.0,7.2,55.0,Jab We Met,11807,0,0.4345
0,2.9351279999999997,0.0,117.0,6.1,36.0,Fifty Dead Men Walking,17622,3,0.3939
0,10.698928,0.0,101.0,5.5,100.0,Deadgirl,23966,1,0.4218
0,3.568522,0.0,85.0,6.0,62.0,I Sell The Dead,21910,3,0.3982
100000000,12.36223,100086793.0,101.0,6.4,580.0,Where the Wild Things Are,16523,2,0.3727
3000000,7.903055999999999,0.0,93.0,4.0,42.0,Black Eagle,18214,1,0.6759
20000000,5.951361,0.0,98.0,5.2,106.0,Legionnaire,3513,1,0.4037
40000000,4.0219830000000005,28972508.0,89.0,5.1,46.0,Shorts,25132,1,0.394
14700000,13.825651,8049666.0,103.0,5.7,174.0,"New York, I Love You",12572,3,0.3601
53000000,16.639047,126690726.0,109.0,7.2,1522.0,Law Abiding Citizen,22803,2,0.3055
0,3.961008,0.0,108.0,7.3,54.0,The Misfortunates,33806,0,0.4447
40000000,5.308718,19258519.0,111.0,5.4,71.0,Amelia,8915,1,0.3563
0,6.164529,0.0,101.0,5.4,172.0,The Stepfather,19904,1,0.4277
590235,8.888392999999999,1725381.0,92.0,7.8,596.0,Mary and Max,24238,0,0.4857
0,11.219086,12032983.0,97.0,5.2,272.0,Spread,19918,1,0.4419
8000000,8.904174000000001,0.0,95.0,5.8,186.0,The Tournament,24056,3,0.3726
0,4.098714,0.0,104.0,6.4,60.0,The Boys Are Back,23512,3,0.39
0,2.27035,0.0,122.0,5.8,34.0,Afterschool,8926,3,0.4067
25000000,8.338562,163670000.0,109.0,6.7,1246.0,Up in the Air,22947,0,0.282
0,7.481106,0.0,91.0,5.3,43.0,Tormented,23173,1,0.4475
0,4.579609,0.0,27.0,6.0,78.0,Mutant Pumpkins from Outer Space,53985,3,0.4367
0,0.026351,0.0,7.0,7.7,32.0,Balance,44338,0,0.568
11000000,17.360894000000002,68233629.0,90.0,6.0,755.0,Saw VI,22804,3,0.3218
60000000,7.0154559999999995,0.0,111.0,6.7,253.0,This Is It,13576,2,0.3177
0,5.619382,0.0,237.0,8.1,89.0,Love Exposure,28422,0,0.6726
40000000,10.829432,28169671.0,109.0,5.5,354.0,Cirque du Freak: The Vampire's Assistant,24418,1,0.3288
8000000,8.051447999999999,10629321.0,118.0,5.8,264.0,The Boondock Saints II: All Saints Day,22821,3,0.3656
0,12.569979,0.0,95.0,6.7,33.0,Good Hair,22800,3,0.3997
2900000,10.92143,296557.0,90.0,7.3,204.0,Black Dynamite,24804,0,0.4278
250000,5.130276,232732.0,91.0,6.1,45.0,Big Fan,29150,3,0.3935
8,4.222195,33579813.0,133.0,7.7,49.0,Welcome to Dongmakgol,14968,0,0.4953
65000000,13.293466,44091067.0,94.0,6.1,420.0,Astro Boy,16577,2,0.3014
0,1.75852,0.0,97.0,7.1,39.0,Fun Is Beautiful,37767,0,0.4275
10000000,3.67036,0.0,89.0,6.2,51.0,Gentlemen Broncos,22820,3,0.3644
40000000,8.695893,46471023.0,87.0,7.5,1206.0,Fantastic Mr. Fox,10315,0,0.3505
0,3.744449,0.0,108.0,6.6,71.0,Creation,30431,3,0.3936
0,2.277923,5753490.0,120.0,6.1,36.0,Coco Chanel & Igor Stravinsky,38984,3,0.3933
28000000,2.304986,3983912.0,74.0,5.2,32.0,The Pebble and the Penguin,54648,1,0.4032
200000000,12.869273,325233863.0,96.0,6.6,1137.0,A Christmas Carol,17979,4,1.0958
0,6.190967,0.0,112.0,6.6,145.0,Battlestar Galactica: The Plan,105077,3,0.3886
0,3.5748290000000003,0.0,98.0,6.0,50.0,The Private Lives of Pippa Lee,4475,3,0.396
0,12.916642999999999,0.0,5.0,7.9,335.0,Partly Cloudy,24480,0,0.5841
12000000,2.947074,0.0,104.0,6.7,35.0,Grey Gardens,19851,3,0.3665
9000000,5.074153,16000000.0,128.0,6.8,37.0,Goemon,24293,0,0.3771
200000000,16.698628,769653595.0,158.0,5.6,4994.0,2012,14161,4,1.6979
30000000,10.424946,33333531.0,115.0,5.4,610.0,The Box,22825,1,0.3351
18000000,6.777378999999999,0.0,127.0,7.1,167.0,Broken Embraces,8088,0,0.3728
10000000,13.751992000000001,42333295.0,98.0,5.8,451.0,The Fourth Kind,22824,3,0.3457
10000000,8.293548,47536959.0,110.0,6.9,426.0,Precious,25793,0,0.3512
25000000,8.405395,10589102.0,122.0,6.0,331.0,The Bad Lieutenant: Port of Call - New Orleans,11699,3,0.3185
50000000,30.121291999999997,709827462.0,130.0,5.6,2518.0,The Twilight Saga: New Moon,18239,2,0.5208
0,20.020975,0.0,89.0,3.9,47.0,Derailed,17774,1,0.7123
6500000,5.499937,1521261.0,113.0,7.0,120.0,The Messenger,28089,0,0.3925
0,9.560911,0.0,93.0,7.0,162.0,Keith,14859,0,0.4106
40000000,9.163897,60462347.0,99.0,6.2,384.0,Ninja Assassin,22832,3,0.288
0,9.866744,0.0,91.0,5.3,51.0,Wake of Death,14172,1,0.4466
0,2.4230150000000004,0.0,91.0,4.7,34.0,Second In Command,19167,1,0.536
0,7.874411,0.0,110.0,4.7,40.0,The Hard Corps,9924,1,0.5322
5700000,8.075698,19300483.0,110.0,7.3,288.0,Cell 211,33273,0,0.4094
10000000,8.628157,0.0,101.0,4.9,47.0,Until Death,20411,1,0.47
25000000,5.903348,0.0,90.0,4.2,48.0,The Patriot,6058,1,0.5782
7000000,6.5274790000000005,0.0,92.0,3.6,31.0,Ticker,31002,1,0.7765
0,4.763307,0.0,30.0,6.3,57.0,Merry Madagascar,25472,3,0.4298
26000000,9.108917,43318349.0,104.0,6.8,650.0,Brothers,7445,0,0.3057
0,1.8602049999999999,0.0,77.0,5.1,42.0,Home Movie,27258,1,0.478
2500000,3.750365,107559.0,90.0,6.0,41.0,Sleep Dealer,20764,3,0.3902
29000000,12.753109,309208309.0,129.0,7.2,1626.0,The Blind Side,22881,0,0.3306
0,5.8544339999999995,0.0,99.0,6.3,41.0,Torrente 2: Mission in Marbella,1284,3,0.3907
0,4.668907,0.0,133.0,7.3,42.0,Crows Zero II,25716,0,0.4491
0,6.577491,0.0,66.0,6.7,98.0,Mickey's Once Upon a Christmas,15400,3,0.407
5100000,3.8157099999999997,0.0,104.0,6.1,60.0,Shrink,22640,3,0.3763
35000000,9.52295,92219310.0,88.0,5.2,215.0,Old Dogs,22949,1,0.3649
70000000,10.44244,104945765.0,91.0,5.6,573.0,Planet 51,16866,2,0.3212
25000000,3.600917,2336172.0,114.0,6.6,50.0,Me and Orson Welles,12404,3,0.3358
0,2.400134,0.0,75.0,7.2,56.0,Objectified,23951,0,0.4421
0,4.059533999999999,0.0,95.0,7.6,86.0,Earthlings,30238,0,0.4821
7000000,10.952544999999999,0.0,101.0,7.3,475.0,A Single Man,34653,0,0.4011
10000000,6.0789860000000004,0.0,96.0,4.6,32.0,Kill Switch,14452,1,0.5237
65000000,12.738789,93525586.0,136.0,6.6,1101.0,The Lovely Bones,7980,2,0.2828
60000000,9.109838,122233971.0,134.0,7.0,1150.0,Invictus,22954,2,0.2962
105000000,16.616517,267045765.0,97.0,6.7,1293.0,The Princess and the Frog,10198,2,0.3919
21000000,6.786855,0.0,99.0,6.5,291.0,Everybody's Fine,26171,3,0.326
20000000,9.951661999999999,22942221.0,88.0,5.5,211.0,Armored,4597,1,0.3628
12000000,3.5808839999999997,4884663.0,100.0,5.5,59.0,Invaders from Mars,31909,1,0.3911
0,6.715813000000001,0.0,89.0,6.0,117.0,Doghouse,20606,3,0.3929
58000000,7.323405,85280250.0,103.0,5.1,281.0,Did You Hear About the Morgans?,24438,1,0.3727
170000,2.9479189999999997,0.0,84.0,6.3,49.0,Mum & Dad,19197,3,0.3938
9000000,5.553972,0.0,103.0,5.8,75.0,Veronika Decides to Die,25968,3,0.3761
0,2.076139,0.0,240.0,6.3,46.0,Alice,61872,3,0.5026
0,1.832915,0.0,112.0,7.0,35.0,The Offence,32615,0,0.4186
237000000,185.070892,2787965087.0,162.0,7.2,12114.0,Avatar,19995,4,9.4614
80000000,5.658857,53825515.0,112.0,5.1,169.0,Nine,10197,2,0.4171
0,2.770788,0.0,97.0,6.4,37.0,You Are So Beautiful,10268,3,0.3926
85000000,9.083133,219103655.0,121.0,6.2,370.0,It's Complicated,22897,2,0.3334
90000000,15.68604,524028679.0,128.0,7.0,5883.0,Sherlock Holmes,10528,4,0.9685
7000000,9.347930999999999,39462438.0,112.0,6.8,279.0,Crazy Heart,25196,0,0.3612
0,4.029732,0.0,112.0,6.7,55.0,The Last Station,36811,3,0.3984
75000000,9.909961000000001,443140005.0,88.0,5.3,688.0,Alvin and the Chipmunks: The Squeakquel,23398,2,0.4024
0,3.089725,0.0,101.0,5.7,32.0,Uncertainty,28520,3,0.412
25000000,5.1991,4388563.0,105.0,5.5,79.0,Beyond a Reasonable Doubt,25137,1,0.3639
0,3.840482,0.0,119.0,6.4,74.0,Looking for Eric,18898,3,0.3897
0,7.432114,0.0,93.0,5.1,454.0,American Pie Presents: The Book of Love,26123,1,0.4497
0,4.479003,0.0,102.0,7.8,59.0,Marriage Italian Style,49687,0,0.5136
0,8.153953999999999,5802422.0,84.0,5.8,288.0,Carriers,25769,3,0.3923
0,8.652856,0.0,102.0,7.6,38.0,The Friends of Eddie Coyle,25680,0,0.4831
1500000,6.407207,32000.0,93.0,6.6,187.0,Pontypool,23963,3,0.3829
18000000,5.433934,0.0,87.0,5.9,323.0,Youth in Revolt,22327,3,0.3397
20000000,10.038613,51416464.0,98.0,6.0,646.0,Daybreakers,19901,3,0.3063
16000000,8.621359,47801389.0,93.0,7.7,1769.0,Hachi: A Dog's Tale,28178,0,0.4139
19000000,7.432311,29922472.0,100.0,6.5,474.0,Leap Year,25195,3,0.3152
80000000,14.39853,157107755.0,118.0,6.6,2207.0,The Book of Eli,20504,2,0.3226
4000000,8.405013,43498108.0,147.0,7.0,451.0,The Girl Who Kicked the Hornet's Nest,33613,0,0.3837
13000000,6.892314999999999,0.0,155.0,7.5,398.0,A Prophet,21575,0,0.4275
0,2.221044,0.0,82.0,7.7,39.0,Collapse,28227,0,0.504
0,4.1388169999999995,2479538.0,108.0,6.2,45.0,My One and Only,26820,3,0.3903
20000000,6.776165,0.0,91.0,5.8,102.0,The Maiden Heist,24271,3,0.3517
0,7.5241169999999995,0.0,91.0,5.1,94.0,Blood: The Last Vampire,1450,1,0.4687
20000000,7.455953,1017401.0,90.0,5.5,124.0,Horsemen,18476,1,0.372
5000000,4.971198,0.0,210.0,7.3,78.0,"Swades: We, the People",15774,0,0.4942
0,6.7196,0.0,101.0,6.6,56.0,Project A II,21521,3,0.3942
0,3.3494129999999998,0.0,91.0,6.0,54.0,"My Son, My Son, What Have Ye Done",44027,3,0.3971
5000000,4.79386,17872796.0,99.0,7.0,117.0,Soul Kitchen,31175,0,0.3943
0,3.03607,0.0,105.0,6.5,32.0,Quiet Chaos,22274,3,0.3936
425000,1.918891,10604986.0,91.0,6.0,34.0,The House on Sorority Row,40229,3,0.3953
15000000,10.938912,0.0,80.0,6.5,131.0,Dragon Hunters,10800,3,0.3508
0,12.183711,0.0,126.0,6.6,107.0,Rob-B-Hood,25676,3,0.3919
0,4.318909,0.0,119.0,6.9,129.0,The Concert,25205,0,0.4054
15000000,4.6746620000000005,1143856.0,90.0,5.1,58.0,The Other Man,17606,1,0.4311
10000000,9.203341,0.0,83.0,5.4,87.0,Ninja,25602,1,0.4074
97250400,9.671944,132900000.0,116.0,5.0,486.0,Asterix at the Olympic Games,2395,2,0.458
0,7.062322999999999,0.0,125.0,7.7,250.0,The Chaser,13855,0,0.4873
0,4.566951,0.0,90.0,3.7,54.0,Mega Shark vs Giant Octopus,17911,1,0.7674
0,7.129761,0.0,52.0,6.9,131.0,"Rudolph, the Red-Nosed Reindeer",13382,0,0.425
0,5.08732,0.0,98.0,7.2,250.0,Nowhere Boy,33511,0,0.4234
0,6.487576,0.0,90.0,5.1,73.0,The Thaw,23410,1,0.4705
3700000,12.673117999999999,0.0,93.0,6.6,131.0,Blood and Bone,22164,3,0.3788
0,18.957084,0.0,93.0,6.8,148.0,Undisputed II: Last Man Standing,15255,0,0.3986
9000000,7.6756210000000005,70000000.0,170.0,7.8,850.0,3 Idiots,20453,0,0.4653
26000000,13.795875,67918658.0,100.0,5.2,643.0,Legion,22894,1,0.3564
0,6.924131,0.0,105.0,6.8,31.0,Man Hunt,22404,0,0.4042
108,5.280974,0.0,90.0,4.1,99.0,Stan Helsing,23988,1,0.6579
0,2.684329,0.0,82.0,7.1,31.0,Wicked City,21453,0,0.4314
31000000,6.523155,15134293.0,105.0,6.0,93.0,Extraordinary Measures,27569,3,0.3223
18000000,4.918419,40239.0,120.0,6.4,80.0,The Red Baron,8349,3,0.3424
